shobi_code,prestashop_product_id,shobi_inspired_by,classification,reason,fragrantica_id,fragrantica_brand,fragrantica_perfume,fragrantica_url,match_type,score,identity_score,identity_gate,review_class,secondary_names,secondary_brands
2194-ORT,3732,Cuoium,VERIFIED,EXACT_UNIQUE_NAME,119473,Al Qasim Oud,ORTO,https://www.fragrantica.com/perfume/Al-Qasim-Oud/ORTO-119473.html,EXACT_UNIQUE_NAME,1.0000,0.2000,REVIEW,NAME_PRESENT_LOW_SCORE,,Al Qasim Oud
2234-MON,3827,pour Femme,VERIFIED,WEB_VERIFIED_FRAGRANTICA,69819,Moncler,Moncler pour Femme,https://www.fragrantica.com/p/69819,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,NAME_PRESENT_LOW_SCORE,,Moncler
2278-BLG,3928,Eau Parfumée au Thé Blanc Eau de Cologne,VERIFIED,SAFE_TOKEN_SAME_BRAND,145,Bvlgari,Eau Parfumee au The Blanc,https://www.fragrantica.com/perfume/Bvlgari/Eau-Parfumee-au-The-Blanc-145.html,SAFE_TOKEN_SAME_BRAND,0.9760,0.7188,REVIEW,NAME_PRESENT_LOW_SCORE,,Bvlgari
2284-HIS,3917,1889 - Moulin Rouge,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7816,,,https://www.fragrantica.com/perfume/Histoires-de-Parfums/1889-Moulin-Rouge-7816.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Histoires de Parfums
2288-BAT,4117,BLACK RASBERRY VANILLA - BATH BODY WORKS,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3512,,,https://www.fragrantica.com/perfume/Bath-and-Body-Works/Black-Raspberry-Vanilla-3512.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Bath Body Works
2310-CAR,3956,UNDER THE SEA MAN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,65697,,,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Under-The-Sea-65697.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Carolina Herrera
2311-YVRO,3962,PLAIN SOLEIL - YVES ROCHER,VERIFIED,WEB_VERIFIED_FRAGRANTICA,56457,Yves Rocher,Plein Soleil,https://www.fragrantica.com/p/56457,WEB_VERIFIED_FRAGRANTICA,1.0000,0.6111,REVIEW,NAME_PRESENT_LOW_SCORE,,Yves Rocher
2314-CAR,3957,UNDER THE SEA WOMAN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,65696,,,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Under-The-Sea-65696.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Carolina Herrera
2344-LEL,4036,Mousse De Chne 30,VERIFIED,SAFE_TOKEN_SAME_BRAND,46295,Le Labo,Mousse de Chene 30 Amsterdam,https://www.fragrantica.com/perfume/Le-Labo/Mousse-de-Chene-30-Amsterdam-46295.html,SAFE_TOKEN_SAME_BRAND,0.9760,0.7556,REVIEW,NAME_PRESENT_LOW_SCORE,,Le Labo
2374-MICA,4108,GN TONIC - MICALLEF,VERIFIED,WEB_VERIFIED_FRAGRANTICA,80353,M. Micallef,GNTONIC,https://www.fragrantica.com/p/80353,WEB_VERIFIED_FRAGRANTICA,1.0000,0.5833,REVIEW,NAME_PRESENT_LOW_SCORE,,M. Micallef
2377-VICT,4111,Vanilla Lace,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13033,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Vanilla-Lace-13033.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria s Secret
2415-ESC,4159,SEXY GRAFFITY - ESCADA,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1352,,,https://www.fragrantica.com/perfume/Escada/Sexy-Graffiti-1352.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Escada
2418-ACQ,4152,VANIGLIA SIGNATURE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,56003,,,https://www.fragrantica.com/perfume/Acqua-di-Parma/Vaniglia-Eau-de-Parfum-56003.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Acqua di Parma
2439-ZEG,,INDONESIAN OUD,VERIFIED,WEB_VERIFIED_FRAGRANTICA,16188,,,https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Indonesian-Oud-16188.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2516-GUL,4326,Scandal-pour-homme-absolu,VERIFIED,EXACT_BRAND_CLEAN_NAME,91053,Jean Paul Gaultier,Scandal Pour Homme Absolu,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Absolu-91053.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.7179,REVIEW,NAME_PRESENT_LOW_SCORE,,Jean Paul Gaultier
2543-HUG,4332,The-scent-magnetic-for-him,VERIFIED,SAFE_TOKEN_SAME_BRAND,78424,Hugo Boss,Boss The Scent For Him Magnetic,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-The-Scent-For-Him-Magnetic-78424.html,SAFE_TOKEN_SAME_BRAND,0.9760,0.7325,REVIEW,NAME_PRESENT_LOW_SCORE,,Hugo Boss
2552-SOR,,NIGHT HORSE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,75119,,,https://www.fragrantica.com/perfume/Siordia-Parfums/Night-Horse--75119.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2584-GIV,4369,Eau de,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1966,,,https://www.fragrantica.com/perfume/Givenchy/Eau-de-Givenchy-1966.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Givenchy
2600-TMU,4389,Angel Lily,VERIFIED,WEB_VERIFIED_FRAGRANTICA,714,Mugler,Angel Garden Of Stars - Le Lys,https://www.fragrantica.com/p/714,WEB_VERIFIED_FRAGRANTICA,1.0000,0.4737,REVIEW,NAME_PRESENT_LOW_SCORE,,Mugler
2604-JILS,4394,Sun Men Jil Sander,VERIFIED,WEB_VERIFIED_FRAGRANTICA,619,,,https://www.fragrantica.com/perfume/Jil-Sander/Sun-Men-619.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2609-TMFO,4420,Opaline Hyacinth,VERIFIED,EXACT_BRAND_CLEAN_NAME,15916,Tom Ford,Ombre de Hyacinth,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-de-Hyacinth-15916.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.6667,REVIEW,NAME_PRESENT_LOW_SCORE,,Tom Ford
2627-LTN,4422,Météore,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,62251,Louis Vuitton,Meteore,https://www.fragrantica.com/perfume/Louis-Vuitton/Meteore-62251.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,0.7143,REVIEW,NAME_PRESENT_LOW_SCORE,,Louis Vuitton
2692-SOL,4653,Cheirosa-87-rio-radiance-tan-lines,VERIFIED,WEB_VERIFIED_FRAGRANTICA,82595,Sol de Janeiro,Rio Radiance / Cheirosa 87,https://www.fragrantica.com/p/82595,WEB_VERIFIED_FRAGRANTICA,1.0000,0.5920,REVIEW,NAME_PRESENT_LOW_SCORE,,Sol de Janeiro
2697-RIT,4645,Karma Rituals,VERIFIED,WEB_VERIFIED_FRAGRANTICA,46391,Rituals,The Ritual of Karma Body Mist,https://www.fragrantica.com/p/46391,WEB_VERIFIED_FRAGRANTICA,1.0000,0.3810,REVIEW,NAME_PRESENT_LOW_SCORE,,Rituals
2699-RIT,4646,Ayurveda Rituals,VERIFIED,WEB_VERIFIED_FRAGRANTICA,52638,Rituals,The Ritual of Ayurveda,https://www.fragrantica.com/p/52638,WEB_VERIFIED_FRAGRANTICA,1.0000,0.4211,REVIEW,NAME_PRESENT_LOW_SCORE,,Rituals
2773-RIT,5014,The Rituals of Mehr,VERIFIED,WEB_VERIFIED_FRAGRANTICA,83081,,,https://www.fragrantica.com/perfume/Rituals/The-Rituals-of-Mehr-Body-Mist-83081.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2783-LTN,5051,Ink Mark Louis Vuitton,VERIFIED,WEB_VERIFIED_FRAGRANTICA,115407,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Ink-Mark-115407.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2785-VAL,5053,Valentino-donna-born-in-roma-extradose,VERIFIED,CONFIRMED_ID_IN_CORPUS,101384,Valentino,Born in Roma Extradose Donna,https://www.fragrantica.com/perfume/Valentino/Born-in-Roma-Extradose-Donna-101384.html,CONFIRMED_ID_IN_CORPUS,1.0000,0.7500,REVIEW,NAME_PRESENT_LOW_SCORE,,Valentino
2786-LTN,5054,Rain Tea Louis Vuitton,VERIFIED,WEB_VERIFIED_FRAGRANTICA,115406,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Rain-Tea-115406.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2791-LTN,5060,Moon Tale Louis Vuitton,VERIFIED,WEB_VERIFIED_FRAGRANTICA,115408,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Moon-Tale-115408.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
2802-HER,5069,Terre Intense for men,VERIFIED,CONFIRMED_ID_IN_CORPUS,102772,Hermes,Terre d Hermes Intense,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Intense-102772.html,CONFIRMED_ID_IN_CORPUS,1.0000,0.7429,REVIEW,NAME_PRESENT_LOW_SCORE,,Hermes
2829-PARF,5096,Athénaïs,VERIFIED,CONFIRMED_ID_IN_CORPUS,123716,Parfums de Marly,Athenais,https://www.fragrantica.com/perfume/Parfums-de-Marly/Athenais-123716.html,CONFIRMED_ID_IN_CORPUS,1.0000,0.7500,REVIEW,NAME_PRESENT_LOW_SCORE,,Parfums de Marly
2837-GUL,5105,Scandal-pour-homme-elixir,VERIFIED,CONFIRMED_ID_IN_CORPUS,121453,Jean Paul Gaultier,Scandal Pour Homme Elixir,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Elixir-121453.html,CONFIRMED_ID_IN_CORPUS,1.0000,0.7179,REVIEW,NAME_PRESENT_LOW_SCORE,,Jean Paul Gaultier
